Customer_id;Date;Total
15880;21/04/06;19.5
15890;21/04/06;130
15900;21/04/06;39
16170;21/04/06;65
15990;21/04/06;130
16130;21/04/06;65
16140;21/04/06;65
15950;21/04/06;65
1200;21/04/06;130
15750;21/04/06;10.4
16020;21/04/06;19.5
16050;21/04/06;19.5
15930;21/04/06;39
16110;21/04/06;39
15800;21/04/06;19.5
15910;21/04/06;65
16240;21/04/06;39
16000;21/04/06;19.5
15850;21/04/06;39
15970;21/04/06;39
15790;21/04/06;39
16070;21/04/06;39
16030;21/04/06;39
15840;21/04/06;39
16090;21/04/06;39
15810;21/04/06;19.5
15820;21/04/06;32.5
16210;21/04/06;39
16220;21/04/06;65
15760;21/04/06;65
16190;21/04/06;130
16230;21/04/06;19.5
16040;21/04/06;39
16150;21/04/06;19.5
16160;21/04/06;39
15940;21/04/06;39
16120;21/04/06;39
15870;21/04/06;39
16080;21/04/06;39
15980;21/04/06;65
16490;22/04/06;19.5
16710;22/04/06;19.5
16730;22/04/06;52
16880;22/04/06;19.5
16560;22/04/06;19.5
16680;22/04/06;39
16370;22/04/06;39
16580;22/04/06;32.5
16830;22/04/06;65
16660;22/04/06;6.5
16860;22/04/06;19.5
16600;22/04/06;19.5
16470;22/04/06;39
16270;22/04/06;65
16310;22/04/06;130
16360;22/04/06;39
16770;22/04/06;19.5
16390;22/04/06;39
16300;22/04/06;19.5
16330;22/04/06;19.5
16320;22/04/06;19.5
16690;22/04/06;39
16620;22/04/06;39
16650;22/04/06;65
16590;22/04/06;39
16480;22/04/06;39
16800;22/04/06;19.5
16520;22/04/06;39
16890;22/04/06;39
16550;22/04/06;19.5
16410;22/04/06;39
16640;22/04/06;39
16420;22/04/06;65
16440;22/04/06;39
16290;22/04/06;130
16700;22/04/06;130
16500;22/04/06;65
16670;22/04/06;19.5
16460;22/04/06;65
16430;22/04/06;19.5
16570;22/04/06;19.5
16260;22/04/06;10.4
16380;22/04/06;39
16850;22/04/06;19.5
16280;22/04/06;26
16610;22/04/06;39
16530;22/04/06;39
16450;22/04/06;19.5
16790;22/04/06;19.5
16870;22/04/06;19.5
16250;22/04/06;19.5
16400;22/04/06;65
16720;22/04/06;65
16740;22/04/06;130
16760;22/04/06;13
16910;22/04/06;39
16900;22/04/06;19.5
16840;22/04/06;39
16780;22/04/06;39
16510;22/04/06;19.5
16350;22/04/06;19.5
16340;22/04/06;19.5
6870;22/04/06;39
17050;23/04/06;26
17160;23/04/06;2349.1
17350;23/04/06;65
17010;23/04/06;39
17300;23/04/06;39
16990;23/04/06;19.5
17000;23/04/06;19.5
17370;23/04/06;39
17030;23/04/06;19.5
17130;23/04/06;38.961
16980;23/04/06;19.5
5850;23/04/06;97.5
17240;23/04/06;19.5
17230;23/04/06;39
17420;23/04/06;65
17150;23/04/06;97.5
17290;23/04/06;260
17270;23/04/06;65
16930;23/04/06;19.5
17250;23/04/06;39
17020;23/04/06;39
107770;23/04/06;65
17310;23/04/06;19.5
17200;23/04/06;19.5
17080;23/04/06;39
17100;23/04/06;19.5
17190;23/04/06;19.5
1470;23/04/06;97.5
17170;23/04/06;130
17060;23/04/06;39
16970;23/04/06;19.5
16960;23/04/06;39
17390;23/04/06;39
17320;23/04/06;39
16940;23/04/06;19.5
17140;23/04/06;39
57450;23/04/06;45.5
10930;23/04/06;65
17330;23/04/06;19.5
17360;23/04/06;39
17110;23/04/06;19.5
14720;23/04/06;39
16950;23/04/06;19.5
1350;23/04/06;52
17070;23/04/06;32.5
17410;23/04/06;39
17260;23/04/06;19.5
18160;26/04/06;19.5
17640;26/04/06;13
17430;26/04/06;39
18100;26/04/06;39
17770;26/04/06;26
17690;26/04/06;65
17940;26/04/06;19.5
18010;26/04/06;65
18120;26/04/06;39
17630;26/04/06;39
17670;26/04/06;39
17730;26/04/06;39
17720;26/04/06;39
18180;26/04/06;19.5
18130;26/04/06;19.5
17970;26/04/06;97.5
17840;26/04/06;39
18140;26/04/06;39
17820;26/04/06;19.5
17740;26/04/06;19.5
17950;26/04/06;19.5
17680;26/04/06;19.5
18090;26/04/06;39
17920;26/04/06;19.5
18110;26/04/06;26
18050;26/04/06;19.5
17490;26/04/06;39
17990;26/04/06;39
17900;26/04/06;19.5
17930;26/04/06;19.5
17960;26/04/06;39
17710;26/04/06;13
18070;26/04/06;58.5
17870;26/04/06;19.5
18060;26/04/06;65
18000;26/04/06;19.5
18080;26/04/06;130
17700;26/04/06;19.5
17810;26/04/06;65
18370;27/04/06;65
18350;27/04/06;19.5
18280;27/04/06;26
18320;27/04/06;19.5
18310;27/04/06;39
18240;27/04/06;39
18250;27/04/06;65
18380;27/04/06;65
18410;30/04/06;39
18740;05/05/06;19.5
18810;05/05/06;65
18610;05/05/06;39
18530;05/05/06;39
18720;05/05/06;19.5
10680;05/05/06;39
18630;05/05/06;65
18450;05/05/06;39
18890;05/05/06;19.5
18420;05/05/06;19.5
18760;05/05/06;65
18460;05/05/06;19.5
18860;05/05/06;39
18770;05/05/06;130
18620;05/05/06;19.5
18570;05/05/06;130
18710;05/05/06;39
18490;05/05/06;39
18900;05/05/06;19.5
18600;05/05/06;65
18640;05/05/06;130
18830;05/05/06;19.5
18850;05/05/06;19.5
18880;05/05/06;19.5
18480;05/05/06;26
18660;05/05/06;39
18500;05/05/06;39
18540;05/05/06;65
18790;05/05/06;130
18470;05/05/06;39
18690;05/05/06;19.5
18650;05/05/06;65
18440;05/05/06;26
18700;05/05/06;19.5
18820;05/05/06;10.4
18670;05/05/06;19.5
18560;05/05/06;39
18430;05/05/06;19.5
18870;05/05/06;130
18980;06/05/06;39
9090;06/05/06;260
18930;06/05/06;39
19020;06/05/06;39
18940;06/05/06;39
18990;06/05/06;19.422
19000;06/05/06;71.5
14100;06/05/06;195
18910;06/05/06;39
18960;06/05/06;19.5
5330;06/05/06;1982.5
10330;06/05/06;195
18920;06/05/06;78
18970;06/05/06;39
19010;06/05/06;65
19100;10/05/06;26
19130;12/05/06;19.5
19200;24/05/06;19.5
19220;24/05/06;39
19250;24/05/06;19.5
19190;24/05/06;39
19330;24/05/06;19.5
19170;24/05/06;39
19270;24/05/06;39
19150;24/05/06;65
19340;24/05/06;39
19300;24/05/06;19.5
19230;24/05/06;19.5
19140;24/05/06;39
19310;24/05/06;39
19210;24/05/06;39
19290;24/05/06;19.5
19160;24/05/06;19.5
19260;24/05/06;19.5
19350;24/05/06;39
19180;24/05/06;39
19320;24/05/06;13
19410;25/05/06;19.5
10460;25/05/06;39
11480;25/05/06;130
10030;25/05/06;396.5
19390;25/05/06;19.5
19430;25/05/06;39
19440;25/05/06;26
12850;25/05/06;130
14100;25/05/06;195
19400;25/05/06;39
5260;25/05/06;45.5
19360;25/05/06;39
19640;09/06/06;39
19090;09/06/06;39
19610;09/06/06;19.5
19550;09/06/06;39
19580;09/06/06;65
19590;09/06/06;13
7560;09/06/06;39
19620;09/06/06;39
19520;09/06/06;65
19600;09/06/06;39
19570;09/06/06;91
19630;09/06/06;195
19540;09/06/06;19.5
19560;09/06/06;39
19530;09/06/06;195
19650;09/06/06;65
19670;10/06/06;39
19680;10/06/06;65
10080;15/06/06;19.5
19710;15/06/06;19.5
19730;15/06/06;19.5
19720;15/06/06;19.5
19700;15/06/06;130
19770;17/06/06;130
8660;17/06/06;39
19940;23/06/06;79.274
19910;23/06/06;19.812
19900;23/06/06;79.274
19960;23/06/06;31.2
13360;25/06/06;78
19980;25/06/06;26
19990;25/06/06;65
20000;25/06/06;19.5
20040;28/06/06;39
20030;28/06/06;65
20020;28/06/06;39
20110;02/07/06;19.5
10490;02/07/06;130
20140;02/07/06;39
11310;02/07/06;260
3260;05/07/06;65
10360;05/07/06;1300
6270;05/07/06;65
5790;06/07/06;130
10260;06/07/06;65
8300;06/07/06;130
11550;06/07/06;32.5
6030;06/07/06;32.5
8700;06/07/06;32.5
8800;06/07/06;19.5
8880;06/07/06;65
10150;06/07/06;32.5
9720;06/07/06;65
10070;06/07/06;65
2640;06/07/06;26
10020;06/07/06;65
6010;06/07/06;32.5
20200;07/07/06;260
7950;08/07/06;32.5
6620;08/07/06;32.5
9890;08/07/06;65
6250;08/07/06;65
8000;08/07/06;26
10420;08/07/06;19.5
9740;08/07/06;65
10590;08/07/06;32.5
12740;08/07/06;65
7080;08/07/06;97.5
20210;08/07/06;130
11940;08/07/06;32.5
9050;08/07/06;32.5
7700;08/07/06;19.5
9380;08/07/06;130
7740;08/07/06;169
7500;08/07/06;65
10500;08/07/06;32.5
10;08/07/06;39
6440;08/07/06;130
8650;08/07/06;65
10010;08/07/06;65
10910;09/07/06;130
20220;09/07/06;195
710;09/07/06;32.5
13570;12/07/06;65
11910;12/07/06;45.5
9510;12/07/06;195
9540;12/07/06;65
8470;12/07/06;32.5
6710;12/07/06;32.5
4950;12/07/06;65
6230;12/07/06;19.5
7360;12/07/06;13
12350;12/07/06;65
20240;12/07/06;13
9410;13/07/06;65
2540;13/07/06;130
1920;13/07/06;32.5
4970;13/07/06;26
11640;13/07/06;39
11830;13/07/06;32.5
10830;13/07/06;39
3130;13/07/06;32.5
8120;13/07/06;65
8680;13/07/06;65
6950;13/07/06;39
4930;13/07/06;26
9500;13/07/06;65
11140;13/07/06;39
9840;13/07/06;195
2940;13/07/06;65
400;19/07/06;32.5
20260;19/07/06;19.5
9470;19/07/06;130
13840;19/07/06;39
20250;19/07/06;117
6670;19/07/06;32.5
7220;20/07/06;39
20280;20/07/06;78
13810;20/07/06;198.185
16480;20/07/06;39
18240;20/07/06;26
15580;20/07/06;39
11990;22/07/06;19.5
9770;22/07/06;65
490;22/07/06;41.6
240;22/07/06;19.5
8530;22/07/06;16.9
9190;23/07/06;130
10430;23/07/06;195
9910;23/07/06;198.9
9580;23/07/06;32.5
13680;23/07/06;130
11440;23/07/06;32.5
3140;23/07/06;130
5520;23/07/06;130
10190;23/07/06;52
8620;23/07/06;26
14520;23/07/06;32.5
10820;23/07/06;65
6460;23/07/06;65
1310;23/07/06;65
11070;26/07/06;32.5
11260;26/07/06;32.5
11700;26/07/06;156
11260;26/07/06;39
17030;26/07/06;39
15370;26/07/06;26
7850;26/07/06;39
5280;27/07/06;97.5
10320;27/07/06;97.5
4340;27/07/06;130
8930;27/07/06;13
12530;27/07/06;32.5
14710;27/07/06;32.5
1420;27/07/06;32.5
11180;27/07/06;19.5
11080;27/07/06;97.5
9530;27/07/06;130
10210;27/07/06;32.5
20350;27/07/06;39
6320;27/07/06;65
20340;27/07/06;78
14030;27/07/06;91
14750;27/07/06;32.5
10650;27/07/06;78
8820;29/07/06;32.5
9090;29/07/06;260
11770;29/07/06;97.5
9280;29/07/06;32.5
9770;29/07/06;65
7440;29/07/06;32.5
20360;29/07/06;39
20390;29/07/06;26
7820;29/07/06;65
20370;29/07/06;26
9680;29/07/06;32.5
9550;30/07/06;32.5
20400;30/07/06;130
16800;30/07/06;19.5
1950;30/07/06;130
8140;30/07/06;39
9250;02/08/06;32.5
10870;02/08/06;32.5
7490;02/08/06;65
9820;02/08/06;65
12020;02/08/06;130
10470;02/08/06;19.5
14440;02/08/06;65
14950;02/08/06;65
10580;02/08/06;19.5
8480;02/08/06;39
11090;02/08/06;39
10330;02/08/06;195
1040;02/08/06;39
20410;05/08/06;130
10950;05/08/06;13
9630;05/08/06;130
19300;06/08/06;19.5
3300;06/08/06;32.5
3830;06/08/06;65
12840;06/08/06;195
13500;06/08/06;65
14650;06/08/06;65
20420;06/08/06;39
410;06/08/06;32.5
12730;06/08/06;65
9960;06/08/06;32.5
10610;06/08/06;195
8150;06/08/06;39
19690;06/08/06;156
20430;06/08/06;19.5
10340;06/08/06;32.5
20440;19/08/06;39
7780;19/08/06;39
20450;19/08/06;39
20470;20/08/06;65
20460;20/08/06;65
8720;23/08/06;65
11660;23/08/06;130
90;23/08/06;198.9
9030;23/08/06;65
7660;23/08/06;39
6750;23/08/06;65
6840;23/08/06;65
14770;23/08/06;19.5
11050;23/08/06;32.5
11840;23/08/06;130
14690;23/08/06;198.185
13550;23/08/06;32.5
11740;23/08/06;32.5
1960;23/08/06;65
11600;23/08/06;65
1940;23/08/06;32.5
9360;23/08/06;32.5
20480;23/08/06;19.5
9260;23/08/06;65
20500;27/08/06;19.5
20490;27/08/06;39
12010;27/08/06;97.5
960;27/08/06;65
11110;27/08/06;32.5
11100;27/08/06;104
11800;27/08/06;65
20520;30/08/06;325
20510;30/08/06;39
19270;30/08/06;39
20530;01/09/06;19.812
3050;01/09/06;65
3910;01/09/06;97.5
13110;02/09/06;65
43780;02/09/06;156
20540;02/09/06;65
9860;02/09/06;13
20550;02/09/06;19.812
11920;02/09/06;32.5
17420;02/09/06;65
13060;02/09/06;59.8
11430;14/09/06;130
12230;14/09/06;65
20560;14/09/06;130
11320;14/09/06;39
11710;14/09/06;39
1050;14/09/06;130
11880;14/09/06;130
11620;14/09/06;130
20570;14/09/06;39
20580;14/09/06;65
12850;15/09/06;65
6600;23/09/06;65
11860;23/09/06;65
4390;23/09/06;32.5
6240;23/09/06;130
9010;23/09/06;32.5
20620;23/09/06;39
12290;23/09/06;130
11150;23/09/06;65
10350;23/09/06;39
20630;24/09/06;19.5
10410;24/09/06;195
80;24/09/06;65
7600;24/09/06;396.37
11890;24/09/06;39
14760;27/09/06;26
20640;27/09/06;19.5
20670;27/09/06;65
10840;30/09/06;32.5
6400;30/09/06;32.5
1620;30/09/06;26
12620;30/09/06;130
14800;30/09/06;130
13460;30/09/06;195
10290;30/09/06;32.5
13820;30/09/06;260
13470;30/09/06;32.5
11210;30/09/06;104
4610;30/09/06;305.5
20690;30/09/06;65
46530;06/10/06;65
9830;06/10/06;39
10920;06/10/06;39
830;06/10/06;39
46520;06/10/06;52
1350;06/10/06;32.5
46540;06/10/06;130
10550;06/10/06;32.5
320;06/10/06;19.5
10700;06/10/06;19.5
10600;06/10/06;65
15360;06/10/06;39
6310;06/10/06;65
18560;07/10/06;39
11130;07/10/06;39
2160;07/10/06;260
16420;07/10/06;65
3450;07/10/06;39
9790;07/10/06;32.5
17920;07/10/06;19.5
17770;07/10/06;26
15210;07/10/06;26
10770;07/10/06;97.5
7720;07/10/06;65
13260;07/10/06;39
11540;07/10/06;39
12790;07/10/06;26
10760;07/10/06;39
7750;07/10/06;13
16450;07/10/06;19.5
18650;07/10/06;13
5920;07/10/06;65
2200;07/10/06;104
18690;07/10/06;26
16460;07/10/06;65
8420;07/10/06;65
16520;07/10/06;39
11200;07/10/06;65
46550;08/10/06;39
15970;08/10/06;19.5
46560;08/10/06;39
15230;08/10/06;26
46570;08/10/06;39
4840;14/10/06;39
12060;14/10/06;26
46590;14/10/06;39
6830;14/10/06;26
1910;14/10/06;52
4650;14/10/06;65
7960;14/10/06;19.5
16660;14/10/06;13
7920;14/10/06;39
8260;14/10/06;130
15840;14/10/06;39
16720;14/10/06;26
7840;14/10/06;39
46600;14/10/06;19.5
16020;14/10/06;26
10050;14/10/06;39
11560;14/10/06;19.5
13670;14/10/06;65
16430;14/10/06;39
46640;14/10/06;39
46630;14/10/06;26
12760;14/10/06;39
10160;14/10/06;26
15160;14/10/06;39
8690;14/10/06;39
10250;14/10/06;13
11160;14/10/06;19.5
3830;14/10/06;52
7470;14/10/06;19.5
2810;14/10/06;39
18980;14/10/06;39
3600;14/10/06;39
11220;14/10/06;39
6550;14/10/06;39
8270;14/10/06;65
19360;14/10/06;32.5
18180;14/10/06;19.5
46610;14/10/06;19.5
15770;14/10/06;39
46580;14/10/06;39
16160;14/10/06;39
1590;14/10/06;97.5
890;14/10/06;39
16280;14/10/06;26
10800;14/10/06;19.5
12470;14/10/06;39
17240;14/10/06;19.5
8060;14/10/06;39
6650;14/10/06;26
5750;14/10/06;78
46620;14/10/06;39
4410;14/10/06;65
12000;14/10/06;52
19230;14/10/06;19.5
7010;14/10/06;19.5
15270;14/10/06;19.5
10960;14/10/06;39
11590;14/10/06;52
11760;14/10/06;19.5
6690;14/10/06;19.5
11480;14/10/06;130
6060;14/10/06;39
6910;14/10/06;65
11060;14/10/06;39
12980;14/10/06;26
7480;14/10/06;39
12280;14/10/06;50.7
9020;14/10/06;19.5
7540;14/10/06;39
3710;14/10/06;65
19200;14/10/06;19.5
11610;14/10/06;45.5
18110;14/10/06;26
17810;14/10/06;65
14130;15/10/06;130
9090;15/10/06;260
12030;15/10/06;39
7110;15/10/06;52
15050;15/10/06;26
18820;15/10/06;13
10720;15/10/06;39
16210;15/10/06;39
17410;15/10/06;52
8600;15/10/06;39
15520;15/10/06;52
6790;15/10/06;41.6
1420;15/10/06;39
4490;15/10/06;52
2280;15/10/06;19.5
3200;15/10/06;26
5410;15/10/06;52
12970;15/10/06;104
17640;15/10/06;13
8890;15/10/06;19.5
16370;15/10/06;32.5
5930;15/10/06;26
19100;15/10/06;19.5
2740;15/10/06;39
16980;15/10/06;39
12800;15/10/06;195
16830;15/10/06;65
12140;15/10/06;65
5680;15/10/06;26
17010;15/10/06;39
12700;15/10/06;65
9930;15/10/06;19.5
7790;15/10/06;39
1030;15/10/06;19.5
2720;15/10/06;65
16940;15/10/06;19.5
8750;15/10/06;39
19250;15/10/06;19.5
16070;18/10/06;39
13440;18/10/06;78
46700;18/10/06;39
18430;18/10/06;19.5
14600;18/10/06;26
107770;18/10/06;52
12860;18/10/06;65
15170;18/10/06;26
16120;18/10/06;39
15180;18/10/06;65
11460;18/10/06;13
13410;18/10/06;26
2660;18/10/06;26
15750;18/10/06;13
12480;18/10/06;130
8340;18/10/06;65
1710;18/10/06;98.8
7930;18/10/06;39
6200;18/10/06;52
10080;18/10/06;26
4820;18/10/06;19.5
3000;18/10/06;59.475
9160;18/10/06;65
9230;18/10/06;39
5390;18/10/06;65
7980;18/10/06;65
9900;18/10/06;65
11780;18/10/06;26
6850;18/10/06;19.5
7000;18/10/06;19.5
46710;18/10/06;65
15800;18/10/06;19.5
8020;18/10/06;39
18610;18/10/06;39
8320;18/10/06;65
5340;18/10/06;26
11320;18/10/06;39
5970;18/10/06;39
10780;18/10/06;195
12440;18/10/06;52
9650;18/10/06;39
17140;19/10/06;39
15380;19/10/06;26
12160;19/10/06;26
7210;19/10/06;39
46750;19/10/06;65
16600;19/10/06;19.5
16670;19/10/06;19.5
46760;19/10/06;39
46740;19/10/06;65
4240;19/10/06;19.5
46770;19/10/06;39
6280;19/10/06;19.5
1200;25/10/06;130
6390;25/10/06;19.5
9010;25/10/06;19.5
15450;25/10/06;65
15880;25/10/06;19.5
18460;25/10/06;19.5
46800;25/10/06;19.5
6700;25/10/06;29.9
8200;25/10/06;39
18760;25/10/06;65
1430;25/10/06;39
12570;25/10/06;65
3010;25/10/06;26
290;25/10/06;19.5
18100;25/10/06;39
6180;25/10/06;65
46850;25/10/06;19.5
12300;25/10/06;65
8310;25/10/06;19.5
12660;25/10/06;100.1
17930;25/10/06;39
10790;25/10/06;39
18630;25/10/06;65
10710;25/10/06;19.5
2960;25/10/06;19.5
8940;25/10/06;104
13540;25/10/06;97.5
6660;25/10/06;26
820;25/10/06;39
16300;25/10/06;19.5
8450;25/10/06;39
8920;25/10/06;19.5
19430;25/10/06;39
12640;25/10/06;26
3650;25/10/06;39
12430;25/10/06;65
5570;25/10/06;65
10510;25/10/06;39
46790;25/10/06;52
15980;25/10/06;65
11930;25/10/06;195
13700;25/10/06;39
19150;25/10/06;65
10630;25/10/06;19.5
13100;25/10/06;39
46820;25/10/06;26
10130;25/10/06;19.5
19540;25/10/06;39
18120;25/10/06;39
18790;25/10/06;65
11280;25/10/06;65
10120;25/10/06;39
8740;25/10/06;39
280;25/10/06;26
17080;25/10/06;65
20700;25/10/06;130
9520;25/10/06;39
17900;25/10/06;19.5
1800;25/10/06;39
17330;25/10/06;19.5
3170;25/10/06;19.5
4260;25/10/06;26
8350;25/10/06;39
9430;25/10/06;19.5
7770;25/10/06;19.5
5560;25/10/06;45.5
6300;25/10/06;130
17020;25/10/06;39
3780;25/10/06;52
6570;25/10/06;39
46780;25/10/06;39
8090;25/10/06;65
1650;25/10/06;52
14450;25/10/06;39
17070;25/10/06;32.5
46830;25/10/06;39
15690;25/10/06;39
4710;25/10/06;39
15350;25/10/06;65
8590;25/10/06;39
5050;28/10/06;19.5
12830;28/10/06;650
1380;28/10/06;195
16040;28/10/06;19.5
13140;29/10/06;39
15280;29/10/06;65
5070;29/10/06;19.5
9210;29/10/06;198.9
46870;29/10/06;26
10640;29/10/06;19.5
5760;29/10/06;130
5210;29/10/06;45.5
16860;29/10/06;26
11960;29/10/06;19.5
10260;29/10/06;260
46880;29/10/06;13
12320;29/10/06;65
6130;29/10/06;97.5
4180;29/10/06;19.5
11190;29/10/06;39
15140;29/10/06;19.5
8710;29/10/06;26
6540;29/10/06;39
13870;29/10/06;39
14310;04/11/06;130
13130;04/11/06;39
13580;04/11/06;65
1000;04/11/06;19.5
15340;04/11/06;26
8580;04/11/06;19.5
260;04/11/06;19.5
8730;04/11/06;26
4580;04/11/06;39
15670;04/11/06;65
18500;04/11/06;65
13590;04/11/06;26
3940;04/11/06;65
67900;04/11/06;19.5
130;04/11/06;52
12890;05/11/06;325
18700;05/11/06;19.5
18860;05/11/06;39
41800;05/11/06;260
1660;05/11/06;65
4150;05/11/06;26
9980;05/11/06;104
46910;05/11/06;26
16680;05/11/06;39
46950;05/11/06;26
5830;05/11/06;26
13900;05/11/06;29.9
12130;05/11/06;26
16340;05/11/06;39
13270;05/11/06;97.5
46920;05/11/06;19.5
4310;05/11/06;52
38750;05/11/06;78
3040;05/11/06;52
12670;16/11/06;234
5950;16/11/06;65
16560;16/11/06;19.5
13310;16/11/06;260
11120;16/11/06;52
12520;16/11/06;65
510;16/11/06;39
13520;16/11/06;19.5
8760;16/11/06;97.5
19880;16/11/06;52
17820;16/11/06;19.5
47000;16/11/06;20.8
12920;16/11/06;65
46980;16/11/06;32.5
19320;16/11/06;13
16950;16/11/06;19.5
8300;16/11/06;130
15290;16/11/06;19.5
12630;16/11/06;260
5580;16/11/06;19.5
46970;16/11/06;19.5
10570;16/11/06;39
46990;16/11/06;198.185
5990;16/11/06;39
47020;17/11/06;65
13240;23/11/06;19.5
10060;23/11/06;19.5
10020;23/11/06;39
12870;23/11/06;130
16730;23/11/06;65
17320;23/11/06;39
330;23/11/06;65
47030;23/11/06;130
40220;23/11/06;39
3800;23/11/06;19.5
41800;23/11/06;260
28000;23/11/06;32.5
45240;23/11/06;32.5
17740;23/11/06;19.5
42530;23/11/06;65
11290;23/11/06;26
47070;23/11/06;65
12200;23/11/06;52
47060;23/11/06;39
47090;23/11/06;130
43620;23/11/06;32.5
3670;23/11/06;19.5
47100;23/11/06;19.5
24680;23/11/06;32.5
40440;23/11/06;65
5530;23/11/06;39
14750;23/11/06;39
8840;23/11/06;39
27130;23/11/06;9.1
12900;23/11/06;104
47040;23/11/06;39
5230;23/11/06;19.5
45520;23/11/06;65
6710;23/11/06;52
13060;23/11/06;41.6
15060;23/11/06;13
1550;23/11/06;39
26550;23/11/06;32.5
17200;23/11/06;13
3090;23/11/06;130
13010;23/11/06;39
7760;23/11/06;39
16850;23/11/06;39
6210;23/11/06;65
12250;23/11/06;195
3100;23/11/06;32.5
16240;23/11/06;39
8170;23/11/06;65
47050;23/11/06;39
47080;23/11/06;19.5
8670;23/11/06;19.5
18900;24/11/06;39
5430;24/11/06;97.5
15690;24/11/06;39
10880;24/11/06;39
17330;24/11/06;65
6190;24/11/06;65
190;24/11/06;65
14410;24/11/06;65
18100;24/11/06;39
5990;24/11/06;39
10820;24/11/06;39
4000;25/11/06;26
45220;25/11/06;26
27180;25/11/06;32.5
17420;25/11/06;39
27370;25/11/06;65
44270;25/11/06;65
14630;25/11/06;65
9300;25/11/06;26
33690;25/11/06;97.5
1290;25/11/06;39
11250;25/11/06;97.5
6780;25/11/06;26
16880;25/11/06;39
10870;25/11/06;39
26130;25/11/06;32.5
18440;25/11/06;19.5
18080;25/11/06;130
11790;25/11/06;325
46270;25/11/06;195
34260;25/11/06;13
47160;25/11/06;130
9430;25/11/06;19.5
25280;25/11/06;39
43980;25/11/06;65
47140;25/11/06;39
45600;25/11/06;32.5
7290;25/11/06;39
7330;25/11/06;19.5
9000;25/11/06;65
47150;25/11/06;65
34750;25/11/06;32.5
770;25/11/06;39
3610;25/11/06;130
9740;25/11/06;39
7100;25/11/06;65
39030;25/11/06;65
15230;25/11/06;39
13720;25/11/06;52
